OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Cost,Profit,SalesPerson
3704,2024-11-19,CUST1243,Karthik,South,Delhi,Clothing,Dress,10,57330,0.02,561834.0,415569.39,146264.61,Suresh
3705,2023-04-25,CUST1369,Suresh,West,Chennai,Sports,Football,3,17038,0.08,47024.88,33685.76,13339.12,Naveen
3706,2024-07-20,CUST1236,Vimal,South,Bangalore,Furniture,Chair,9,55053,0.05,470703.15,422218.77,48484.38,Kavitha
3707,2024-10-13,CUST1294,Kiran,West,Coimbatore,Grocery,Biscuits,1,55501,0.11,49395.89,35572.26,13823.63,Naveen
3708,2024-05-22,CUST1032,Bhuvana,South,Mumbai,Clothing,Dress,5,47669,0.07,221660.85,182220.03,39440.82,Suresh
3709,2023-02-28,CUST1091,Arul,North,Chennai,Furniture,Cupboard,6,48157,0.12,254268.96,202373.63,51895.33,Rekha
3710,2024-08-16,CUST1249,Ramya,West,Hyderabad,Clothing,T-Shirt,2,34209,0.02,67049.64,56256.32,10793.32,Naveen
3711,2024-08-07,CUST1318,Vijay,North,Chennai,Grocery,Soft Drink,2,20252,0.05,38478.8,27590.68,10888.12,Rekha
3712,2023-03-12,CUST1153,Ravi,West,Pune,Electronics,Tablet,6,35391,0.06,199605.24,164913.99,34691.25,Arjun
3713,2024-04-22,CUST1481,Priya,North,Kolkata,Clothing,Jacket,8,45068,0.04,346122.24,278638.65,67483.59,Manoj
3714,2024-06-12,CUST1224,Karthik,North,Pune,Grocery,Biscuits,9,31893,0.0,287037.0,208758.38,78278.62,Suresh
3715,2024-11-20,CUST1486,Bhuvana,West,Bangalore,Electronics,Laptop,5,20184,0.02,98901.6,87514.8,11386.8,Arjun
3716,2024-04-15,CUST1360,Suresh,North,Kolkata,Grocery,Biscuits,9,14755,0.13,115531.65,100654.75,14876.9,Manoj
3717,2023-02-26,CUST1301,Divya,West,Pune,Electronics,Mobile,8,21855,0.14,150362.4,131997.89,18364.51,Manoj
3718,2024-12-19,CUST1414,Kiran,North,Hyderabad,Clothing,Shirt,8,31136,0.13,216706.56,158550.63,58155.93,Manoj
3719,2024-09-19,CUST1179,Arul,North,Chennai,Furniture,Cupboard,8,42681,0.05,324375.6,237399.11,86976.49,Suresh
3720,2023-12-04,CUST1339,Vijay,North,Bangalore,Grocery,Snacks Pack,8,10575,0.1,76140.0,64298.3,11841.7,Kavitha
3721,2024-03-23,CUST1080,Kiran,East,Chennai,Grocery,Cooking Oil,9,14135,0.07,118309.95,99231.41,19078.54,Suresh
3722,2023-06-15,CUST1284,Karthik,West,Coimbatore,Grocery,Snacks Pack,9,3453,0.14,26726.22,19798.79,6927.43,Manoj
3723,2024-02-12,CUST1062,Arul,South,Delhi,Furniture,Cupboard,8,48713,0.13,339042.48,287730.06,51312.42,Arjun
3724,2024-02-10,CUST1426,Arul,East,Coimbatore,Clothing,Jacket,7,27985,0.09,178264.45,150754.43,27510.02,Kavitha
3725,2023-01-27,CUST1214,Vijay,East,Delhi,Grocery,Snacks Pack,9,3679,0.03,32117.67,28505.61,3612.06,Naveen
3726,2024-09-09,CUST1003,Ravi,North,Mumbai,Furniture,Sofa,1,32498,0.1,29248.2,23942.71,5305.49,Kavitha
3727,2023-05-05,CUST1209,Kiran,South,Kolkata,Electronics,Smartwatch,7,41660,0.13,253709.4,211975.92,41733.48,Rekha
3728,2023-01-24,CUST1076,Meena,South,Hyderabad,Furniture,Table,5,41229,0.07,191714.85,153050.09,38664.76,Deepa
3729,2023-12-15,CUST1458,Anitha,East,Bangalore,Grocery,Snacks Pack,5,9600,0.08,44160.0,37255.28,6904.72,Rekha
3730,2023-10-28,CUST1362,Arul,West,Chennai,Clothing,T-Shirt,10,41315,0.06,388361.0,276528.87,111832.13,Deepa
3731,2024-05-09,CUST1166,Suresh,East,Bangalore,Furniture,Table,10,58560,0.04,562176.0,440847.25,121328.75,Rekha
3732,2023-08-15,CUST1136,Anitha,West,Chennai,Sports,Cricket Bat,2,26297,0.06,49438.36,41261.09,8177.27,Arjun
3733,2023-08-30,CUST1149,Ravi,North,Mumbai,Electronics,Headphones,5,49077,0.1,220846.5,176018.99,44827.51,Rekha
3734,2023-04-12,CUST1164,Ramesh,South,Chennai,Grocery,Cooking Oil,9,6453,0.13,50526.99,38837.95,11689.04,Rekha
3735,2024-02-08,CUST1331,Divya,East,Coimbatore,Electronics,Headphones,6,51845,0.05,295516.5,224239.86,71276.64,Suresh
3736,2024-08-07,CUST1090,Vijay,South,Hyderabad,Electronics,Smartwatch,3,39717,0.04,114384.96,96698.65,17686.31,Suresh
3737,2024-05-09,CUST1267,Saranya,North,Mumbai,Furniture,Bed,8,49718,0.06,373879.36,288194.65,85684.71,Arjun
3738,2023-08-07,CUST1257,Anitha,South,Pune,Clothing,Jacket,9,18297,0.04,158086.08,111045.73,47040.35,Kavitha
3739,2023-04-07,CUST1187,Ravi,North,Hyderabad,Furniture,Chair,4,10010,0.1,36036.0,32267.76,3768.24,Suresh
3740,2024-06-14,CUST1098,Vimal,East,Coimbatore,Electronics,Headphones,8,26381,0.11,187832.72,158139.05,29693.67,Arjun
3741,2023-01-23,CUST1316,Vijay,South,Pune,Furniture,Cupboard,7,48091,0.05,319805.15,262416.35,57388.8,Kavitha
3742,2024-04-03,CUST1218,Saranya,West,Coimbatore,Furniture,Chair,8,14083,0.03,109284.08,77574.71,31709.37,Kavitha
3743,2023-07-29,CUST1133,Suresh,South,Mumbai,Electronics,Laptop,2,18437,0.01,36505.26,28376.51,8128.75,Kavitha
3744,2024-04-11,CUST1269,Vijay,East,Bangalore,Sports,Tennis Racket,3,44074,0.02,129577.56,96623.21,32954.35,Rekha
3745,2023-07-18,CUST1076,Vimal,West,Coimbatore,Clothing,Dress,4,10643,0.15,36186.2,26655.92,9530.28,Naveen
3746,2023-04-01,CUST1105,Ravi,North,Mumbai,Grocery,Cooking Oil,9,24089,0.05,205960.95,172802.26,33158.69,Naveen
3747,2023-07-07,CUST1147,Bhuvana,East,Delhi,Furniture,Bed,1,19283,0.02,18897.34,15853.62,3043.72,Manoj
3748,2024-11-15,CUST1496,Karthik,West,Mumbai,Grocery,Biscuits,8,7068,0.09,51455.04,42761.12,8693.92,Naveen
3749,2023-12-13,CUST1025,Vijay,North,Kolkata,Clothing,Jacket,6,1150,0.08,6348.0,5158.14,1189.86,Suresh
3750,2024-09-04,CUST1232,Ramya,North,Kolkata,Furniture,Table,5,34130,0.12,150172.0,133060.21,17111.79,Arjun
3751,2024-02-12,CUST1112,Ravi,North,Pune,Sports,Football,9,41708,0.03,364110.84,263696.77,100414.07,Suresh
3752,2023-07-24,CUST1425,Vimal,West,Mumbai,Furniture,Chair,7,22830,0.1,143829.0,127039.98,16789.02,Kavitha
3753,2023-05-03,CUST1022,Ravi,South,Bangalore,Sports,Yoga Mat,5,25830,0.09,117526.5,86993.71,30532.79,Manoj
3754,2023-06-15,CUST1429,Ramesh,South,Delhi,Clothing,Jacket,4,48639,0.09,177045.96,145356.19,31689.77,Arjun
3755,2023-09-02,CUST1384,Anitha,East,Chennai,Clothing,Shirt,1,59233,0.11,52717.37,38704.3,14013.07,Suresh
3756,2023-11-18,CUST1330,Priya,East,Bangalore,Electronics,Smartwatch,8,17769,0.03,137887.44,102182.23,35705.21,Arjun
3757,2023-11-01,CUST1371,Priya,West,Chennai,Sports,Dumbbells,4,36551,0.05,138893.8,98599.98,40293.82,Naveen
3758,2023-06-23,CUST1120,Ravi,South,Coimbatore,Grocery,Soft Drink,6,52993,0.06,298880.52,262194.18,36686.34,Manoj
3759,2023-11-01,CUST1070,Vimal,South,Chennai,Furniture,Bed,7,11834,0.08,76210.96,64828.61,11382.35,Arjun
3760,2024-06-25,CUST1435,Ramesh,North,Pune,Clothing,Jeans,2,8075,0.11,14373.5,12384.59,1988.91,Suresh
3761,2024-10-11,CUST1264,Ramesh,North,Pune,Furniture,Cupboard,2,55104,0.03,106901.76,85361.27,21540.49,Naveen
3762,2023-06-12,CUST1498,Bhuvana,East,Chennai,Grocery,Cooking Oil,10,35977,0.06,338183.8,261962.68,76221.12,Manoj
3763,2024-12-26,CUST1335,Meena,South,Hyderabad,Electronics,Smartwatch,1,21085,0.09,19187.35,15820.29,3367.06,Suresh
3764,2023-09-27,CUST1024,Vijay,West,Coimbatore,Clothing,Jacket,5,4191,0.1,18859.5,13267.05,5592.45,Suresh
3765,2023-12-04,CUST1075,Vijay,South,Hyderabad,Grocery,Cooking Oil,3,39398,0.07,109920.42,86501.81,23418.61,Manoj
3766,2024-09-05,CUST1394,Vijay,North,Pune,Sports,Tennis Racket,1,59913,0.07,55719.09,42803.07,12916.02,Naveen
3767,2024-08-29,CUST1219,Meena,South,Mumbai,Furniture,Chair,3,43067,0.08,118864.92,95996.94,22867.98,Naveen
3768,2023-04-30,CUST1491,Kiran,West,Kolkata,Electronics,Tablet,2,32642,0.06,61366.96,44041.6,17325.36,Manoj
3769,2023-12-04,CUST1421,Karthik,East,Mumbai,Electronics,Tablet,7,740,0.02,5076.4,4217.24,859.16,Arjun
3770,2024-05-25,CUST1112,Karthik,North,Mumbai,Furniture,Sofa,3,41980,0.03,122161.8,99428.59,22733.21,Suresh
3771,2023-10-10,CUST1007,Ravi,East,Coimbatore,Clothing,Dress,1,9996,0.12,8796.48,7467.73,1328.75,Naveen
3772,2024-07-24,CUST1364,Karthik,West,Bangalore,Electronics,Headphones,5,53697,0.1,241636.5,194254.38,47382.12,Rekha
3773,2024-06-03,CUST1235,Saranya,West,Coimbatore,Electronics,Headphones,10,50809,0.01,503009.1,434079.84,68929.26,Arjun
3774,2024-07-09,CUST1203,Ravi,East,Bangalore,Sports,Yoga Mat,6,7805,0.09,42615.3,30257.44,12357.86,Arjun
3775,2023-07-08,CUST1349,Ravi,East,Mumbai,Clothing,Dress,7,55889,0.09,356012.93,307826.25,48186.68,Naveen
3776,2023-04-15,CUST1219,Priya,North,Delhi,Grocery,Biscuits,3,13050,0.13,34060.5,27457.47,6603.03,Manoj
3777,2023-03-30,CUST1180,Kiran,South,Delhi,Clothing,Jacket,9,52478,0.11,420348.78,349657.41,70691.37,Manoj
3778,2024-05-07,CUST1448,Vimal,East,Chennai,Grocery,Soft Drink,3,7513,0.05,21412.05,17434.07,3977.98,Rekha
3779,2023-10-12,CUST1399,Divya,West,Delhi,Furniture,Chair,3,47224,0.07,131754.96,106595.44,25159.52,Deepa
3780,2023-08-05,CUST1379,Vimal,South,Kolkata,Grocery,Cooking Oil,10,40895,0.04,392592.0,322582.31,70009.69,Deepa
3781,2023-05-06,CUST1344,Arul,South,Delhi,Furniture,Bed,7,43435,0.06,285802.3,246636.35,39165.95,Naveen
3782,2023-05-21,CUST1424,Meena,East,Hyderabad,Sports,Dumbbells,9,37410,0.14,289553.4,234874.65,54678.75,Rekha
3783,2024-03-02,CUST1013,Anitha,North,Hyderabad,Furniture,Bed,10,50057,0.07,465530.1,414435.24,51094.86,Arjun
3784,2024-12-08,CUST1389,Meena,West,Kolkata,Electronics,Mobile,9,12783,0.12,101241.36,78909.11,22332.25,Kavitha
3785,2023-04-20,CUST1148,Kiran,East,Hyderabad,Electronics,Headphones,2,29830,0.11,53097.4,46590.89,6506.51,Manoj
3786,2024-07-25,CUST1487,Arul,North,Pune,Sports,Tennis Racket,5,22714,0.07,105620.1,75832.91,29787.19,Rekha
3787,2023-02-23,CUST1403,Suresh,East,Hyderabad,Sports,Dumbbells,2,44272,0.05,84116.8,75552.98,8563.82,Deepa
3788,2023-03-26,CUST1043,Meena,North,Hyderabad,Grocery,Rice Bag,6,14389,0.02,84607.32,64431.57,20175.75,Naveen
3789,2024-03-27,CUST1204,Ravi,South,Hyderabad,Furniture,Sofa,7,28227,0.08,181781.88,131692.74,50089.14,Kavitha
3790,2024-11-04,CUST1001,Anitha,West,Delhi,Electronics,Smartwatch,5,37955,0.02,185979.5,131849.01,54130.49,Kavitha
3791,2024-10-04,CUST1142,Bhuvana,East,Coimbatore,Furniture,Table,1,22837,0.05,21695.15,17602.14,4093.01,Kavitha
3792,2024-11-01,CUST1174,Arul,West,Mumbai,Clothing,Jacket,1,10124,0.07,9415.32,7193.39,2221.93,Naveen
3793,2023-05-04,CUST1499,Vijay,West,Hyderabad,Clothing,Shirt,2,10553,0.02,20683.88,17888.71,2795.17,Arjun
3794,2024-03-14,CUST1495,Divya,East,Hyderabad,Sports,Dumbbells,5,27552,0.06,129494.4,107687.32,21807.08,Rekha
3795,2023-10-28,CUST1306,Karthik,South,Kolkata,Sports,Tennis Racket,5,14641,0.02,71740.9,55464.3,16276.6,Deepa
3796,2023-10-29,CUST1003,Divya,West,Coimbatore,Furniture,Chair,3,9035,0.02,26562.9,22431.84,4131.06,Deepa
3797,2023-11-13,CUST1174,Vimal,West,Delhi,Clothing,Shirt,7,44037,0.01,305176.41,249655.68,55520.73,Suresh
3798,2024-05-29,CUST1228,Arul,West,Coimbatore,Clothing,Shirt,6,50911,0.02,299356.68,215464.46,83892.22,Manoj
3799,2024-10-12,CUST1080,Kiran,South,Bangalore,Clothing,Jacket,4,12848,0.04,49336.32,44302.71,5033.61,Rekha
3800,2023-10-15,CUST1365,Ramya,North,Hyderabad,Clothing,Jacket,10,54245,0.01,537025.5,474221.02,62804.48,Manoj
3801,2024-11-26,CUST1369,Anitha,South,Coimbatore,Grocery,Soft Drink,2,55176,0.12,97109.76,84957.26,12152.5,Manoj
3802,2024-10-28,CUST1175,Divya,South,Bangalore,Furniture,Bed,3,27228,0.08,75149.28,66775.5,8373.78,Rekha
3803,2024-03-24,CUST1115,Meena,North,Delhi,Furniture,Cupboard,2,22753,0.08,41865.52,32831.83,9033.69,Rekha
3804,2024-06-16,CUST1033,Ravi,West,Hyderabad,Sports,Football,6,45845,0.09,250313.7,205660.45,44653.25,Arjun
3805,2023-07-18,CUST1095,Arul,South,Hyderabad,Clothing,Shirt,1,52347,0.12,46065.36,35278.78,10786.58,Kavitha
3806,2024-08-02,CUST1125,Ramesh,North,Kolkata,Sports,Yoga Mat,2,40909,0.1,73636.2,54972.42,18663.78,Deepa
3807,2024-06-26,CUST1252,Bhuvana,West,Pune,Clothing,Jeans,10,50036,0.08,460331.2,387753.3,72577.9,Rekha
3808,2023-12-30,CUST1355,Suresh,South,Bangalore,Clothing,T-Shirt,8,39084,0.1,281404.8,217783.99,63620.81,Arjun
3809,2023-06-09,CUST1247,Kiran,East,Bangalore,Furniture,Bed,8,53425,0.11,380386.0,338209.04,42176.96,Rekha
3810,2024-07-13,CUST1397,Arul,North,Mumbai,Grocery,Soft Drink,10,29476,0.04,282969.6,221824.5,61145.1,Naveen
3811,2024-03-21,CUST1045,Ramesh,East,Mumbai,Clothing,Dress,4,5630,0.13,19592.4,17357.33,2235.07,Suresh
3812,2024-08-23,CUST1247,Bhuvana,West,Bangalore,Furniture,Table,2,15115,0.13,26300.1,19504.14,6795.96,Rekha
3813,2024-01-06,CUST1090,Vimal,East,Kolkata,Electronics,Laptop,8,54339,0.05,412976.4,353750.88,59225.52,Naveen
3814,2023-01-31,CUST1287,Priya,South,Delhi,Clothing,Jeans,3,15746,0.1,42514.2,36630.91,5883.29,Deepa
3815,2023-12-15,CUST1270,Ravi,South,Chennai,Clothing,Dress,3,35183,0.15,89716.65,68076.07,21640.58,Kavitha
3816,2023-07-23,CUST1423,Karthik,South,Bangalore,Clothing,T-Shirt,6,49010,0.15,249951.0,179006.54,70944.46,Suresh
3817,2024-11-07,CUST1497,Meena,East,Mumbai,Clothing,T-Shirt,7,20304,0.1,127915.2,91716.82,36198.38,Manoj
3818,2023-06-17,CUST1086,Ravi,North,Kolkata,Furniture,Table,1,12757,0.1,11481.3,9383.65,2097.65,Suresh
3819,2024-12-16,CUST1341,Ramya,North,Delhi,Electronics,Smartwatch,8,553,0.1,3981.6,2891.22,1090.38,Suresh
3820,2023-12-22,CUST1342,Saranya,North,Coimbatore,Electronics,Laptop,10,55791,0.15,474223.5,408427.76,65795.74,Naveen
3821,2023-01-17,CUST1156,Arul,North,Hyderabad,Clothing,Shirt,6,31125,0.09,169942.5,122453.17,47489.33,Deepa
3822,2024-05-23,CUST1387,Karthik,North,Hyderabad,Electronics,Headphones,1,9265,0.05,8801.75,6886.39,1915.36,Naveen
3823,2024-08-29,CUST1117,Divya,North,Pune,Clothing,Dress,3,21500,0.11,57405.0,45891.46,11513.54,Arjun
3824,2024-08-18,CUST1289,Anitha,South,Delhi,Grocery,Biscuits,2,24832,0.07,46187.52,33412.95,12774.57,Manoj
3825,2023-04-25,CUST1155,Priya,East,Hyderabad,Clothing,Shirt,9,44102,0.09,361195.38,277262.75,83932.63,Kavitha
3826,2023-08-03,CUST1242,Ravi,West,Delhi,Sports,Cricket Bat,6,11171,0.04,64344.96,51589.74,12755.22,Rekha
3827,2024-03-07,CUST1486,Ramesh,West,Hyderabad,Sports,Football,3,4726,0.04,13610.88,9543.55,4067.33,Kavitha
3828,2024-08-16,CUST1438,Bhuvana,East,Delhi,Furniture,Sofa,10,43305,0.05,411397.5,291416.8,119980.7,Naveen
3829,2024-02-14,CUST1098,Vimal,West,Pune,Clothing,Jeans,4,2021,0.02,7922.32,7045.57,876.75,Deepa
3830,2023-12-14,CUST1462,Karthik,North,Bangalore,Clothing,Shirt,5,29410,0.14,126463.0,89173.35,37289.65,Rekha
3831,2024-03-28,CUST1474,Anitha,South,Kolkata,Furniture,Table,1,41451,0.1,37305.9,29048.19,8257.71,Naveen
3832,2023-11-25,CUST1282,Vimal,East,Delhi,Clothing,T-Shirt,8,15234,0.13,106028.64,82874.64,23154.0,Rekha
3833,2024-09-22,CUST1346,Suresh,West,Pune,Sports,Cricket Bat,8,24228,0.05,184132.8,130891.53,53241.27,Suresh
3834,2023-02-20,CUST1330,Ravi,East,Mumbai,Grocery,Cooking Oil,10,4675,0.12,41140.0,32788.13,8351.87,Kavitha
3835,2024-12-17,CUST1471,Ravi,West,Mumbai,Electronics,Mobile,1,3131,0.12,2755.28,2324.42,430.86,Rekha
3836,2023-05-26,CUST1206,Suresh,North,Pune,Grocery,Biscuits,9,41305,0.05,353157.75,308331.96,44825.79,Rekha
3837,2024-08-19,CUST1324,Bhuvana,West,Mumbai,Sports,Cricket Bat,8,6680,0.06,50233.6,40472.76,9760.84,Rekha
3838,2023-04-20,CUST1350,Divya,North,Hyderabad,Electronics,Laptop,2,17526,0.03,34000.44,29853.21,4147.23,Rekha
3839,2023-12-04,CUST1177,Ramya,East,Delhi,Furniture,Cupboard,8,50650,0.08,372784.0,300872.78,71911.22,Rekha
3840,2023-08-18,CUST1284,Meena,East,Delhi,Grocery,Cooking Oil,10,24134,0.13,209965.8,187153.29,22812.51,Suresh
3841,2023-11-13,CUST1176,Bhuvana,North,Pune,Grocery,Cooking Oil,1,54618,0.09,49702.38,35141.96,14560.42,Rekha
3842,2023-03-17,CUST1189,Karthik,West,Hyderabad,Furniture,Bed,10,10431,0.06,98051.4,70427.16,27624.24,Kavitha
3843,2023-07-09,CUST1140,Suresh,East,Kolkata,Clothing,Dress,1,53470,0.03,51865.9,38278.13,13587.77,Naveen
3844,2023-03-19,CUST1004,Vimal,East,Hyderabad,Grocery,Rice Bag,10,11726,0.09,106706.6,80147.13,26559.47,Rekha
3845,2024-08-04,CUST1439,Priya,South,Bangalore,Clothing,Dress,3,27117,0.13,70775.37,51720.45,19054.92,Deepa
3846,2023-07-03,CUST1068,Kiran,South,Pune,Sports,Cricket Bat,9,14366,0.06,121536.36,101086.0,20450.36,Naveen
3847,2023-08-05,CUST1107,Ramya,East,Pune,Grocery,Snacks Pack,10,11041,0.09,100473.1,81661.24,18811.86,Manoj
3848,2024-06-14,CUST1471,Meena,West,Bangalore,Electronics,Tablet,8,28918,0.12,203582.72,143878.2,59704.52,Arjun
3849,2023-11-04,CUST1186,Ramya,North,Delhi,Clothing,Shirt,4,11586,0.03,44953.68,39866.46,5087.22,Manoj
3850,2024-08-06,CUST1496,Vijay,North,Hyderabad,Sports,Yoga Mat,2,19273,0.1,34691.4,30571.98,4119.42,Manoj
3851,2023-12-03,CUST1447,Ravi,East,Coimbatore,Grocery,Cooking Oil,3,45928,0.03,133650.48,109627.49,24022.99,Manoj
3852,2024-01-12,CUST1176,Suresh,South,Kolkata,Sports,Cricket Bat,2,13102,0.02,25679.92,21397.99,4281.93,Naveen
3853,2023-12-16,CUST1114,Vijay,North,Chennai,Sports,Cricket Bat,9,57903,0.07,484648.11,382763.93,101884.18,Arjun
3854,2023-02-23,CUST1314,Meena,East,Pune,Electronics,Tablet,10,54708,0.04,525196.8,471280.49,53916.31,Arjun
3855,2024-09-02,CUST1300,Priya,West,Kolkata,Sports,Football,6,48221,0.15,245927.1,196920.33,49006.77,Rekha
3856,2023-03-03,CUST1450,Suresh,South,Chennai,Grocery,Cooking Oil,7,22050,0.06,145089.0,114191.2,30897.8,Naveen
3857,2023-02-12,CUST1168,Karthik,South,Pune,Grocery,Rice Bag,4,3223,0.11,11473.88,9045.13,2428.75,Rekha
3858,2023-09-02,CUST1475,Vijay,South,Chennai,Furniture,Bed,7,27658,0.11,172309.34,136780.54,35528.8,Suresh
3859,2023-03-17,CUST1396,Ramya,West,Mumbai,Furniture,Cupboard,3,40534,0.03,117953.94,89689.39,28264.55,Arjun
3860,2023-09-03,CUST1330,Saranya,South,Hyderabad,Grocery,Snacks Pack,4,5031,0.08,18514.08,13210.94,5303.14,Manoj
3861,2024-03-12,CUST1339,Kiran,South,Coimbatore,Grocery,Cooking Oil,10,5505,0.03,53398.5,43752.38,9646.12,Kavitha
3862,2024-02-01,CUST1471,Ramya,South,Delhi,Sports,Yoga Mat,2,6446,0.09,11731.72,9601.76,2129.96,Deepa
3863,2024-09-01,CUST1226,Ravi,North,Bangalore,Clothing,Dress,7,53449,0.11,332987.27,285570.55,47416.72,Naveen
3864,2023-08-18,CUST1068,Ramesh,South,Kolkata,Sports,Tennis Racket,8,47881,0.09,348573.68,276884.14,71689.54,Rekha
3865,2024-02-04,CUST1418,Arul,South,Bangalore,Sports,Dumbbells,9,10036,0.04,86711.04,73729.25,12981.79,Kavitha
3866,2023-11-13,CUST1052,Vimal,South,Coimbatore,Sports,Dumbbells,2,21108,0.01,41793.84,36613.47,5180.37,Manoj
3867,2023-08-09,CUST1425,Ramya,East,Coimbatore,Furniture,Chair,3,52583,0.14,135664.14,105326.75,30337.39,Rekha
3868,2024-01-07,CUST1428,Divya,South,Bangalore,Grocery,Snacks Pack,3,13054,0.1,35245.8,31120.19,4125.61,Kavitha
3869,2024-12-11,CUST1487,Arul,South,Chennai,Electronics,Tablet,3,35183,0.1,94994.1,84923.81,10070.29,Kavitha
3870,2023-10-12,CUST1023,Kiran,West,Kolkata,Clothing,T-Shirt,1,36493,0.03,35398.21,27957.72,7440.49,Deepa
3871,2024-12-08,CUST1367,Priya,East,Hyderabad,Sports,Football,5,21981,0.04,105508.8,77989.13,27519.67,Deepa
3872,2023-01-04,CUST1109,Arul,South,Delhi,Sports,Dumbbells,2,5185,0.03,10058.9,8474.1,1584.8,Kavitha
3873,2023-07-02,CUST1083,Vijay,West,Delhi,Furniture,Table,8,59807,0.1,430610.4,344061.45,86548.95,Kavitha
3874,2024-06-06,CUST1113,Priya,South,Chennai,Sports,Football,3,43511,0.07,121395.69,94671.67,26724.02,Arjun
3875,2023-01-08,CUST1381,Ravi,East,Hyderabad,Grocery,Snacks Pack,10,49826,0.07,463381.8,379331.13,84050.67,Manoj
3876,2024-08-02,CUST1362,Arul,East,Kolkata,Clothing,Jacket,2,26885,0.11,47855.3,37072.02,10783.28,Kavitha
3877,2024-01-24,CUST1354,Anitha,West,Coimbatore,Electronics,Tablet,9,52680,0.14,407743.2,320503.01,87240.19,Manoj
3878,2023-04-21,CUST1475,Anitha,South,Bangalore,Furniture,Cupboard,10,22380,0.1,201420.0,177057.02,24362.98,Arjun
3879,2024-05-12,CUST1339,Ravi,East,Pune,Electronics,Tablet,9,17246,0.03,150557.58,114584.01,35973.57,Kavitha
3880,2024-02-16,CUST1389,Priya,East,Pune,Clothing,Jacket,5,23877,0.01,118191.15,95007.98,23183.17,Kavitha
3881,2024-03-09,CUST1045,Ramya,South,Bangalore,Clothing,T-Shirt,9,11801,0.03,103022.73,75946.72,27076.01,Kavitha
3882,2024-09-03,CUST1402,Bhuvana,West,Pune,Electronics,Laptop,10,31624,0.08,290940.8,216343.3,74597.5,Suresh
3883,2023-01-12,CUST1270,Vimal,West,Bangalore,Furniture,Cupboard,8,58183,0.12,409608.32,322883.51,86724.81,Naveen
3884,2023-03-04,CUST1196,Saranya,South,Pune,Furniture,Bed,6,2038,0.02,11983.44,9548.25,2435.19,Manoj
3885,2023-07-26,CUST1144,Kiran,West,Hyderabad,Electronics,Mobile,10,58476,0.09,532131.6,394459.58,137672.02,Arjun
3886,2023-05-22,CUST1070,Saranya,West,Bangalore,Grocery,Rice Bag,1,20342,0.06,19121.48,15394.46,3727.02,Rekha
3887,2024-07-15,CUST1315,Ramesh,West,Mumbai,Grocery,Rice Bag,6,7824,0.06,44127.36,34416.34,9711.02,Rekha
3888,2024-10-11,CUST1315,Vimal,West,Chennai,Sports,Cricket Bat,6,34510,0.15,176001.0,137373.44,38627.56,Naveen
3889,2024-03-14,CUST1202,Priya,North,Coimbatore,Grocery,Cooking Oil,6,16109,0.14,83122.44,70726.84,12395.6,Arjun
3890,2023-05-26,CUST1248,Bhuvana,South,Pune,Electronics,Mobile,4,7574,0.15,25751.6,18989.73,6761.87,Deepa
3891,2023-02-02,CUST1064,Vimal,North,Chennai,Sports,Football,4,19448,0.13,67679.04,57190.45,10488.59,Naveen
3892,2024-05-08,CUST1275,Priya,West,Pune,Grocery,Cooking Oil,5,31794,0.04,152611.2,112862.13,39749.07,Suresh
3893,2024-09-27,CUST1364,Suresh,North,Mumbai,Electronics,Mobile,7,14543,0.01,100782.99,90613.12,10169.87,Deepa
3894,2023-09-23,CUST1341,Priya,West,Coimbatore,Furniture,Sofa,9,50020,0.01,445678.2,379516.3,66161.9,Suresh
3895,2024-06-13,CUST1452,Meena,East,Hyderabad,Grocery,Rice Bag,4,23996,0.11,85425.76,75164.73,10261.03,Manoj
3896,2023-03-24,CUST1219,Ravi,West,Mumbai,Clothing,Shirt,5,32089,0.05,152422.75,111714.3,40708.45,Deepa
3897,2023-11-28,CUST1285,Karthik,North,Coimbatore,Sports,Yoga Mat,2,20723,0.03,40202.62,32508.29,7694.33,Naveen
3898,2024-06-15,CUST1131,Bhuvana,South,Hyderabad,Electronics,Headphones,4,17699,0.02,69380.08,57076.07,12304.01,Arjun
3899,2023-08-22,CUST1450,Saranya,East,Hyderabad,Furniture,Table,7,48789,0.06,321031.62,267248.98,53782.64,Deepa
3900,2024-11-08,CUST1253,Priya,West,Hyderabad,Grocery,Biscuits,7,21714,0.02,148958.04,111352.18,37605.86,Manoj
3901,2023-11-05,CUST1018,Vimal,West,Mumbai,Furniture,Cupboard,10,8390,0.03,81383.0,72753.3,8629.7,Naveen
3902,2023-05-13,CUST1432,Bhuvana,South,Delhi,Furniture,Bed,7,54111,0.0,378777.0,279309.68,99467.32,Kavitha
3903,2023-08-10,CUST1071,Karthik,East,Delhi,Furniture,Cupboard,9,26947,0.12,213420.24,177412.35,36007.89,Suresh
3904,2024-06-15,CUST1428,Ramesh,East,Mumbai,Clothing,T-Shirt,2,24134,0.01,47785.32,40436.55,7348.77,Suresh
3905,2023-12-02,CUST1481,Karthik,South,Coimbatore,Sports,Tennis Racket,8,17932,0.06,134848.64,116847.96,18000.68,Suresh
3906,2023-12-07,CUST1221,Arul,East,Bangalore,Clothing,Dress,7,37907,0.03,257388.53,211630.19,45758.34,Deepa
